file_name,paragraph_name,query,value
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/沟通的重点,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/沟通的重点我方明确接受或不接受的条款有哪些如接受修改，具体接受何种修改待确定的条款是哪些,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/沟通的重点我方明确接受或不接受的条款有哪些如接受修改，具体接受何种修改待确定的条款是哪些
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/坚守的底线,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/坚守的底线明确我方不可接受的修改有哪些以及背后的原因，备注好向对方谈判时运用的理由，一般主要可从以下几方面沟通：外部合规需要未来企业自身的业务拓展受限内部风控无法评估风险……,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/坚守的底线明确我方不可接受的修改有哪些以及背后的原因，备注好向对方谈判时运用的理由，一般主要可从以下几方面沟通：外部合规需要未来企业自身的业务拓展受限内部风控无法评估风险……
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/会议目标,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/会议目标每次会议前，BD应当给自己设定目标，本次会议应消除【】%的歧义，对剩余部分求同存异，摸清底线。,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会议谈判前思路整理/会议目标每次会议前，BD应当给自己设定目标，本次会议应消除【】%的歧义，对剩余部分求同存异，摸清底线。
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会后总结/如有，可在铁三角中提前和Kevin沟通，获取审批或其他建议。,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会后总结/如有，可在铁三角中提前和Kevin沟通，获取审批或其他建议。会议谈判之谈判技巧,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/会后总结/如有，可在铁三角中提前和Kevin沟通，获取审批或其他建议。会议谈判之谈判技巧
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/不要关注立场，关注利益,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/不要关注立场，关注利益会议开始前一般先双方自我介绍，BD应当在会议正式开始前抓住先机，向双方参会人员表达本次会议的目的：消除异议，达成共识。建议双方（暗示对方律师/法务）不要仅专注于自己的立场，更多地应聚焦在共同利益即“达成共识，促成合作”上。,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/不要关注立场，关注利益会议开始前一般先双方自我介绍，BD应当在会议正式开始前抓住先机，向双方参会人员表达本次会议的目的：消除异议，达成共识。建议双方（暗示对方律师/法务）不要仅专注于自己的立场，更多地应聚焦在共同利益即“达成共识，促成合作”上。
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/基于共同利益，创造解决方案,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/基于共同利益，创造解决方案有了共同利益，在每个歧义点激烈碰撞但对方不退让时，BD可时不时跳出问题回到共同利益的初衷上。例如，外部律师常常就某一条款的修改阐述为是依据某某法第XX条，此时BD（非法律专业背景）直接应对肯定无法说服对方，甚至引得对方怀疑我方的专业性，可以基于共同利益向对方人员表述：“XX律师对本条修改的法律依据解释的非常专业，我方法务设立该条款肯定也是合法合规，双方立场都没有问题，基于今天的合作，我相信一定有一条条款能够平衡双方的诉求，我们并不需要深究背后到底是哪些法律条文，只需要找到这个条款即可”，把战线拉回寻找“解决方案”上。BD可以试探地修改/增减部分词句，打开对方修改的思路，让对方在此基础上进行修改，直至双方寻找到共识的条款。,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/基于共同利益，创造解决方案有了共同利益，在每个歧义点激烈碰撞但对方不退让时，BD可时不时跳出问题回到共同利益的初衷上。例如，外部律师常常就某一条款的修改阐述为是依据某某法第XX条，此时BD（非法律专业背景）直接应对肯定无法说服对方，甚至引得对方怀疑我方的专业性，可以基于共同利益向对方人员表述：“XX律师对本条修改的法律依据解释的非常专业，我方法务设立该条款肯定也是合法合规，双方立场都没有问题，基于今天的合作，我相信一定有一条条款能够平衡双方的诉求，我们并不需要深究背后到底是哪些法律条文，只需要找到这个条款即可”，把战线拉回寻找“解决方案”上。BD可以试探地修改/增减部分词句，打开对方修改的思路，让对方在此基础上进行修改，直至双方寻找到共识的条款。
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/以退为进,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/以退为进根据会前梳理的协议修改情况，谈判时遇到对方难退让的条款时，可以利用会前我方可接受的修改条款作为“退让”，换取对方在本条款上的退让。,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/以退为进根据会前梳理的协议修改情况，谈判时遇到对方难退让的条款时，可以利用会前我方可接受的修改条款作为“退让”，换取对方在本条款上的退让。
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/原则上强硬，态度上温和,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/原则上强硬，态度上温和就会前已经梳理的重难点条款，向对方合理的表示我方可接受的底线。,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/原则上强硬，态度上温和就会前已经梳理的重难点条款，向对方合理的表示我方可接受的底线。
5.协议谈判-202310.docx,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/引导对方换位思考,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/引导对方换位思考无论是企业方还是其外部律师，在看协议和谈判时，往往将我方放在对立面，误以为我方是极其强势有利的一方。但我方向门店出资后，实际上处于“弱势”地位，我方手上无股权无债权，正常回报来源完全依赖门店存活且正常经营。因此可以引导对方换位思考，理解我方出资后，实际上是和品牌和门店的利益是完全一致的，都是期望门店“活的长活的好”，由此理解陈述保证、违约条款的设置和用意，均是防止恶意事件发生时所采取的措施。附件附件1-《泰悦澜-子公司（新店）-协议模板230609》附件2-《滴灌通（澳門）金融資產交易所總規則》（試行）附件3-协议生成-审批系统操作流程（请根据最新系统流程更新）BD负责人在节点企业拓展详情页可以看到协议模板管理、批量生成联营协议入口BD负责人在协议模板管理新增“联营协议模板”，如果有多类型门店或联营模式则需要创建多个模板2.1第一步：根据合作门店情况选择直营或加盟模板，并根据问题提示选择合适的选项选项以及释义如下：2.1.1直营（直营门店联营模板多为3方或以上签署，甲方为滴灌通，乙方为门店，丙方为节点企业）2.1.,BD -5·协议谈判/了解协议，熟悉条款——“知己篇”/引导对方换位思考无论是企业方还是其外部律师，在看协议和谈判时，往往将我方放在对立面，误以为我方是极其强势有利的一方。但我方向门店出资后，实际上处于“弱势”地位，我方手上无股权无债权，正常回报来源完全依赖门店存活且正常经营。因此可以引导对方换位思考，理解我方出资后，实际上是和品牌和门店的利益是完全一致的，都是期望门店“活的长活的好”，由此理解陈述保证、违约条款的设置和用意，均是防止恶意事件发生时所采取的措施。附件附件1-《泰悦澜-子公司（新店）-协议模板230609》附件2-《滴灌通（澳門）金融資產交易所總規則》（試行）附件3-协议生成-审批系统操作流程（请根据最新系统流程更新）BD负责人在节点企业拓展详情页可以看到协议模板管理、批量生成联营协议入口BD负责人在协议模板管理新增“联营协议模板”，如果有多类型门店或联营模式则需要创建多个模板2.1第一步：根据合作门店情况选择直营或加盟模板，并根据问题提示选择合适的选项选项以及释义如下：2.1.1直营（直营门店联营模板多为3方或以上签署，甲方为滴灌通，乙方为门店，丙方为节点企业）2.1.
5.滴灌圈地图系统-202310.docx,No Heading,No Heading研究部-5滴灌圈地图系统滴灌圈地图系统，其重要性在于：是营业额自动预估结果、门店对比评估等可视化的重要平台。是滴灌通伙伴了解项目地理相关信息的高效地图集成工具。滴灌通地图系统集成了城市宏观信息、门店周边环境信息、门店位置信息。滴灌通公司伙伴可以通过地图工具，一揽子查看这三块的相关数据分析。滴灌圈地图简介滴灌圈地图是以滴灌圈为核心的城市地图数据可视化工具，数据既包括空间位置又包括行业品类的两个维度。为投资线下的门店类型资产、非门店类型资产等提供策略指导；也为品类评估、门店评估等提供数据与决策支持。滴灌圈地图计划分三个阶段实施来构建：阶段一是滴灌圈地图的基础版本。具体通过绘制滴灌圈，采集和定义相关数据，构建一个基础城市可视化地图工具，具备城市投资数据模块、滴灌圈投资数据模块和门店投资数据模块等功能。阶段二是滴灌圈地图具备业务场景应用的版本。具体业务场景包括但不限于城市品牌推荐、门店新址评估、购物中心评估、任意区域评估等功能。阶段三是滴灌圈地图作为滴灌通生态应用平台提供对内和对外的应用。目前处于滴灌圈地图阶段一，下文将针对现有版本进行概念和应用介绍。滴灌圈地图系统的业务应,No Heading研究部-5滴灌圈地图系统滴灌圈地图系统，其重要性在于：是营业额自动预估结果、门店对比评估等可视化的重要平台。是滴灌通伙伴了解项目地理相关信息的高效地图集成工具。滴灌通地图系统集成了城市宏观信息、门店周边环境信息、门店位置信息。滴灌通公司伙伴可以通过地图工具，一揽子查看这三块的相关数据分析。滴灌圈地图简介滴灌圈地图是以滴灌圈为核心的城市地图数据可视化工具，数据既包括空间位置又包括行业品类的两个维度。为投资线下的门店类型资产、非门店类型资产等提供策略指导；也为品类评估、门店评估等提供数据与决策支持。滴灌圈地图计划分三个阶段实施来构建：阶段一是滴灌圈地图的基础版本。具体通过绘制滴灌圈，采集和定义相关数据，构建一个基础城市可视化地图工具，具备城市投资数据模块、滴灌圈投资数据模块和门店投资数据模块等功能。阶段二是滴灌圈地图具备业务场景应用的版本。具体业务场景包括但不限于城市品牌推荐、门店新址评估、购物中心评估、任意区域评估等功能。阶段三是滴灌圈地图作为滴灌通生态应用平台提供对内和对外的应用。目前处于滴灌圈地图阶段一，下文将针对现有版本进行概念和应用介绍。滴灌圈地图系统的业务应
6.门店IO实操流程-202310.docx,BD -6 门店IO实操流程,BD -6 门店IO实操流程在签约联营协议时，滴灌通是与每个门店分别进行签约，所以在节点企业拓展全流程中作为BD我们还需要额外给每个门店创建一个独立的全流程，这样我们才可以分别完成每个门店的签约与出资。当项目成功过会后，BD就可以正式创建《门店流程》。如果前期BD比较确定项目可以顺利过会，也可以提前开始准备这一步，以便后续流程更快地推进。操作步骤：1、首先我们需要在节点企业拓展流程页面的右上角点击“新增门店“，根据需要选择”批量新增“或者“新增单个“（合作门店数大于1家则选批量新增）。2、打开新增门店后根据步骤指示首先“下载“门店登记表格(1)，在填写完表格后再“上传文件“(2)。请注意：关于门店登记表，最后高亮标黄的三列是根据识别其他列信息自动生成的，如果其他列信息填写完成这三列却没有自动生成，那么说明其他信息填写有误不符合表格的格式。例如：省份填写格式应该为“广东省“而非”广东“，具体格式请参照表格内附页”填写说明“与”code查询表“。附1：对于一些下沉市场的开户支行在code查询表内是查不到的，因为部分小支行使用的是自己上级支行的code。如果在code查询表内查不到所需支行的,BD -6 门店IO实操流程在签约联营协议时，滴灌通是与每个门店分别进行签约，所以在节点企业拓展全流程中作为BD我们还需要额外给每个门店创建一个独立的全流程，这样我们才可以分别完成每个门店的签约与出资。当项目成功过会后，BD就可以正式创建《门店流程》。如果前期BD比较确定项目可以顺利过会，也可以提前开始准备这一步，以便后续流程更快地推进。操作步骤：1、首先我们需要在节点企业拓展流程页面的右上角点击“新增门店“，根据需要选择”批量新增“或者“新增单个“（合作门店数大于1家则选批量新增）。2、打开新增门店后根据步骤指示首先“下载“门店登记表格(1)，在填写完表格后再“上传文件“(2)。请注意：关于门店登记表，最后高亮标黄的三列是根据识别其他列信息自动生成的，如果其他列信息填写完成这三列却没有自动生成，那么说明其他信息填写有误不符合表格的格式。例如：省份填写格式应该为“广东省“而非”广东“，具体格式请参照表格内附页”填写说明“与”code查询表“。附1：对于一些下沉市场的开户支行在code查询表内是查不到的，因为部分小支行使用的是自己上级支行的code。如果在code查询表内查不到所需支行的
收入管控评估与系统方案设计-202310.docx,No Heading,No HeadingBC收入管控评估与系统方案设计,No HeadingBC收入管控评估与系统方案设计
收入管控评估与系统方案设计-202310.docx,一、什么是ARM？,一、什么是ARM？滴灌通的产品模式核心是基于门店收入进行分成，“收入”数据的准确性直接影响投资方案的制定与投后资金的回收，并最终影响DRC的收益指标。ARM，是指一套数字化的、自动的信息采集和现金抓取系统，实现“日日收钱”。这套系统会嵌入到每家门店的数字化系统中，准确采集门店收入信息，并按照DRC约定自动抓取分成现金——只要门店有流水，滴灌通就有收入。ARM的目的“把要抓的钱抓回来”，这其中存在三大难题：我怎么知道我要抓多少钱？真实性如何？抓的方式是什么？需要大规模人工介入吗？要解决以上问题，首先需要了解真实商业的“三流”：货物流(LogisticsFlow)：商品/服务的传递流，更多关注商品/服务如何从供应链端到达仓库，然后门店，最后交付到消费者。商流（BusinessFlow）：企业主营业务中的商业流（核心商业环节中的商业要素流），实际落地为商业流对应的信息流，其中最重要的是终端消费者的订单流，订单是如何产生和流转的？资金流（FundFlow）：消费者产生的门店/企业收入资金流，收入资金流从消费者端付出后，如何流转并最终到企业账户的？企业只有将“三流”透明化、数字化，且当下金融机构,一、什么是ARM？滴灌通的产品模式核心是基于门店收入进行分成，“收入”数据的准确性直接影响投资方案的制定与投后资金的回收，并最终影响DRC的收益指标。ARM，是指一套数字化的、自动的信息采集和现金抓取系统，实现“日日收钱”。这套系统会嵌入到每家门店的数字化系统中，准确采集门店收入信息，并按照DRC约定自动抓取分成现金——只要门店有流水，滴灌通就有收入。ARM的目的“把要抓的钱抓回来”，这其中存在三大难题：我怎么知道我要抓多少钱？真实性如何？抓的方式是什么？需要大规模人工介入吗？要解决以上问题，首先需要了解真实商业的“三流”：货物流(LogisticsFlow)：商品/服务的传递流，更多关注商品/服务如何从供应链端到达仓库，然后门店，最后交付到消费者。商流（BusinessFlow）：企业主营业务中的商业流（核心商业环节中的商业要素流），实际落地为商业流对应的信息流，其中最重要的是终端消费者的订单流，订单是如何产生和流转的？资金流（FundFlow）：消费者产生的门店/企业收入资金流，收入资金流从消费者端付出后，如何流转并最终到企业账户的？企业只有将“三流”透明化、数字化，且当下金融机构
收入管控评估与系统方案设计-202310.docx,二、我怎么知道我要抓多少钱？,二、我怎么知道我要抓多少钱？滴灌通投资合作模式是针对门店每日收益进行收入分成，而传统门店经营没有信息化系统记录，其收入数据滴灌通很难辨别真伪性，，因此滴灌通与节点企业的合作前提是打通系统数据，获取门店每日经营收入。,二、我怎么知道我要抓多少钱？滴灌通投资合作模式是针对门店每日收益进行收入分成，而传统门店经营没有信息化系统记录，其收入数据滴灌通很难辨别真伪性，，因此滴灌通与节点企业的合作前提是打通系统数据，获取门店每日经营收入。
收入管控评估与系统方案设计-202310.docx,二、我怎么知道我要抓多少钱？/对接方式,二、我怎么知道我要抓多少钱？/对接方式目前滴灌通和节点企业对接有两个方式：标准方案和扩展方案。,二、我怎么知道我要抓多少钱？/对接方式目前滴灌通和节点企业对接有两个方式：标准方案和扩展方案。
收入管控评估与系统方案设计-202310.docx,二、我怎么知道我要抓多少钱？/对接方式/标准方案,二、我怎么知道我要抓多少钱？/对接方式/标准方案滴灌通提供标准开放接口OpenAPI，节点企业技术团队主动对接接口，将门店收入数据传给滴灌通。该方案需节点企业主动研发。,二、我怎么知道我要抓多少钱？/对接方式/标准方案滴灌通提供标准开放接口OpenAPI，节点企业技术团队主动对接接口，将门店收入数据传给滴灌通。该方案需节点企业主动研发。
收入管控评估与系统方案设计-202310.docx,二、我怎么知道我要抓多少钱？/对接方式/扩展方案,二、我怎么知道我要抓多少钱？/对接方式/扩展方案滴灌通主动对接节点企业系统/SaaS的接口，获取门店数据。该方案无需节点企业进行研发，只需进行接口数据授权。为了提升对接效率滴灌通需按照行业收入模型划分，同广大门店数字化厂商建立广泛的合作关系，因此建立与头部SaaS厂商建立数字化合作网是系统方案的核心策略。例如滴灌通跟科脉签署了战略合作协议，那么凡是使用科脉系统的企业我们就能快速打通。目前滴灌通正在逐步同行业SaaS建立系统对接数字化合作网，但仍存在3个核心挑战：,二、我怎么知道我要抓多少钱？/对接方式/扩展方案滴灌通主动对接节点企业系统/SaaS的接口，获取门店数据。该方案无需节点企业进行研发，只需进行接口数据授权。为了提升对接效率滴灌通需按照行业收入模型划分，同广大门店数字化厂商建立广泛的合作关系，因此建立与头部SaaS厂商建立数字化合作网是系统方案的核心策略。例如滴灌通跟科脉签署了战略合作协议，那么凡是使用科脉系统的企业我们就能快速打通。目前滴灌通正在逐步同行业SaaS建立系统对接数字化合作网，但仍存在3个核心挑战：
收入管控评估与系统方案设计-202310.docx,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/挑战1：四大行业数字化接入难度不同。,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/挑战1：四大行业数字化接入难度不同。四大行业的数字化基础不同，导致各行业的数字化接入难度不同。其中，各行业数字化基础，主要表现在该行业数字厂商的普及度和集中度两个方面：a）行业的数字化普及度。行业数字化普及度越高，对于滴灌通“抓钱”而言，该行业可接入的门店基数就越大。而影响行业数字化普及度的重要因素之一，是该行业商业模式的标准化程度。即，行业的商业模式标准化程度越高，行业范围内的数字化就越容易被实现，数字化的普及度就越高。例如，相对于文体服务行业，餐饮零售行业的产品相对标准化，生产和销售环节也比较独立，并且有相应的数据记录做佐证（生产环节有进销存数据，销售环节有订单数据），因此数字化手段更容易被应用。而文体服务行业的商业模式更加复杂，不同的商业模式需要不同的验证维度，，因此该行业的数字化程度也相对偏低。例如展览馆行业，提供的是看展的服务，系统没有进销存数据，所以实际到店的顾客人数与系统的订单无法映射，目前少数展览馆会通过给顾客配置有二维码的手环来进行入场验证，但大部分展览馆数字化程度低，系统还没有相应的验证手段，滴灌通就无法判断其系统提,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/挑战1：四大行业数字化接入难度不同。四大行业的数字化基础不同，导致各行业的数字化接入难度不同。其中，各行业数字化基础，主要表现在该行业数字厂商的普及度和集中度两个方面：a）行业的数字化普及度。行业数字化普及度越高，对于滴灌通“抓钱”而言，该行业可接入的门店基数就越大。而影响行业数字化普及度的重要因素之一，是该行业商业模式的标准化程度。即，行业的商业模式标准化程度越高，行业范围内的数字化就越容易被实现，数字化的普及度就越高。例如，相对于文体服务行业，餐饮零售行业的产品相对标准化，生产和销售环节也比较独立，并且有相应的数据记录做佐证（生产环节有进销存数据，销售环节有订单数据），因此数字化手段更容易被应用。而文体服务行业的商业模式更加复杂，不同的商业模式需要不同的验证维度，，因此该行业的数字化程度也相对偏低。例如展览馆行业，提供的是看展的服务，系统没有进销存数据，所以实际到店的顾客人数与系统的订单无法映射，目前少数展览馆会通过给顾客配置有二维码的手环来进行入场验证，但大部分展览馆数字化程度低，系统还没有相应的验证手段，滴灌通就无法判断其系统提
收入管控评估与系统方案设计-202310.docx,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/挑战2：系统对接的成本挑战。,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/挑战2：系统对接的成本挑战。对于节点企业以及其SAAS厂商，完成和滴灌通的系统对接存在一定的研发量，对他们两方都会产生一定的成本。节点企业成本涵盖两点：自研系统需要负担研发人力资源成本；②SaaS系统对接需要支付SaaS公司研发费用。SAAS厂商方面：与滴灌通进行系统对接，SAAS厂商需要投入一定的研发成本，还会对其在数据开发、安全保障方面有一定的要求。当他评估这个成本与滴灌通能给自己带来的收益不匹配时，通常意愿会比较低。,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/挑战2：系统对接的成本挑战。对于节点企业以及其SAAS厂商，完成和滴灌通的系统对接存在一定的研发量，对他们两方都会产生一定的成本。节点企业成本涵盖两点：自研系统需要负担研发人力资源成本；②SaaS系统对接需要支付SaaS公司研发费用。SAAS厂商方面：与滴灌通进行系统对接，SAAS厂商需要投入一定的研发成本，还会对其在数据开发、安全保障方面有一定的要求。当他评估这个成本与滴灌通能给自己带来的收益不匹配时，通常意愿会比较低。
收入管控评估与系统方案设计-202310.docx,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/非“确收”制带来的对接挑战。	,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/非“确收”制带来的对接挑战。	滴灌通主营产品叫做“每日收入分成”，此处被分成的“收入”是按照财务核算中的权责发生制来进行确认的。而现实中，存在着大量的预付性质企业，例如，文体服务行业大部分是先充卡、收取现金流，再通过单次核销来确认收入。因此，滴灌通在进行具体的分成收入时，需要根据企业的实际业务逻辑，将其现金流口径的“收入”数据，转换成滴灌通要求的权责发生下的“确收”数据，再进行分成，此处存在着大量的挑战。i）如有预付制企业的系统如果无法统计确认收入，则该企业不符合滴灌通的技术对接要求，无法完成合作。例如：一家KTV，客户一次性储值5000元，本次消费1500元。按照滴灌通要求，本次收入为1500元，但企业系统如果只能统计5000元，则不符合滴灌通权责发生制的数据要求。ii）非“确收”制企业的系统对接难度也更大。因为不同企业不同的业务逻辑，会导致实际接口所需的数据字段不同。因此，在实际系统对接中，SAAS厂商需要针对节点企业的业务，开发个性化的接口，研发成本和难度都更大。,二、我怎么知道我要抓多少钱？/对接方式/扩展方案/非“确收”制带来的对接挑战。	滴灌通主营产品叫做“每日收入分成”，此处被分成的“收入”是按照财务核算中的权责发生制来进行确认的。而现实中，存在着大量的预付性质企业，例如，文体服务行业大部分是先充卡、收取现金流，再通过单次核销来确认收入。因此，滴灌通在进行具体的分成收入时，需要根据企业的实际业务逻辑，将其现金流口径的“收入”数据，转换成滴灌通要求的权责发生下的“确收”数据，再进行分成，此处存在着大量的挑战。i）如有预付制企业的系统如果无法统计确认收入，则该企业不符合滴灌通的技术对接要求，无法完成合作。例如：一家KTV，客户一次性储值5000元，本次消费1500元。按照滴灌通要求，本次收入为1500元，但企业系统如果只能统计5000元，则不符合滴灌通权责发生制的数据要求。ii）非“确收”制企业的系统对接难度也更大。因为不同企业不同的业务逻辑，会导致实际接口所需的数据字段不同。因此，在实际系统对接中，SAAS厂商需要针对节点企业的业务，开发个性化的接口，研发成本和难度都更大。
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入真实性,三、真实性如何？/收入真实性滴灌通投资模式为每日收入分账，而非针对某一固定的本金进行偿还；而门店的“每日收入”又是波动的，这就给了企业一定的瞒报、少报收入的操作空间。因此，滴灌通需要核实企业收入的真实性。通常情况下，企业瞒报少报的方式有三类：,三、真实性如何？/收入真实性滴灌通投资模式为每日收入分账，而非针对某一固定的本金进行偿还；而门店的“每日收入”又是波动的，这就给了企业一定的瞒报、少报收入的操作空间。因此，滴灌通需要核实企业收入的真实性。通常情况下，企业瞒报少报的方式有三类：
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入真实性/收入隐瞒,三、真实性如何？/收入真实性/收入隐瞒主要表现为系统不录入数据。比如门店当天消费了200笔订单，但是系统只录150笔，另外50笔通过线下记录，然后门店通过微信上报经营日报与公司财务核对数据，完成对账。这样就成功地隐瞒掉50笔订单的收入。,三、真实性如何？/收入真实性/收入隐瞒主要表现为系统不录入数据。比如门店当天消费了200笔订单，但是系统只录150笔，另外50笔通过线下记录，然后门店通过微信上报经营日报与公司财务核对数据，完成对账。这样就成功地隐瞒掉50笔订单的收入。
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入真实性/资金抽离,三、真实性如何？/收入真实性/资金抽离主要表现为门店收银Pos机替换。例如，某品牌使用滴灌通招行银行分账方案，使用招行POS机进行收款。某日开始门店店员私自使用建行POS进行收款，导致滴灌通在门店授权的招行账户扣款失败。,三、真实性如何？/收入真实性/资金抽离主要表现为门店收银Pos机替换。例如，某品牌使用滴灌通招行银行分账方案，使用招行POS机进行收款。某日开始门店店员私自使用建行POS进行收款，导致滴灌通在门店授权的招行账户扣款失败。
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入真实性/生产资源的转移,三、真实性如何？/收入真实性/生产资源的转移主要表现为客流转移、生产设备转移等。例如：【客流转移】某品牌健身房，品牌内部教练资源共享。滴灌通仅合作了其1/3门店，总部有意识引导会员去剩余2/3非滴灌通合作门店消费，导致滴灌通投资门店收入受损。【生产设备转移】某品牌使用高端品牌咖啡机作为卖点，滴灌通合作门店后，该品牌在门店附近新开一家门店，并将高端咖啡机转移到新店，滴灌通合作门店用普通咖啡机代替。针对以上行为，BC需要思考，在有风险的情况下，如何通过“增加造假成本，减少造假收入”的手段，让节点企业发生造假的可能性降低。同时，要评估节点企业的系统风险，从节点企业的商业模式来出发，思考节点企业违背真实性的可能性有多大。例如前述提到的展览馆，因为没有进销存数据验证订单信息，其订单数据的造假空间就更大。核心应对的方式是投前做充分的评估，涵盖两个方面：1、品牌方对门店的收入管控能力的评估；2、品牌方对门店的资金管控能力的评估。,三、真实性如何？/收入真实性/生产资源的转移主要表现为客流转移、生产设备转移等。例如：【客流转移】某品牌健身房，品牌内部教练资源共享。滴灌通仅合作了其1/3门店，总部有意识引导会员去剩余2/3非滴灌通合作门店消费，导致滴灌通投资门店收入受损。【生产设备转移】某品牌使用高端品牌咖啡机作为卖点，滴灌通合作门店后，该品牌在门店附近新开一家门店，并将高端咖啡机转移到新店，滴灌通合作门店用普通咖啡机代替。针对以上行为，BC需要思考，在有风险的情况下，如何通过“增加造假成本，减少造假收入”的手段，让节点企业发生造假的可能性降低。同时，要评估节点企业的系统风险，从节点企业的商业模式来出发，思考节点企业违背真实性的可能性有多大。例如前述提到的展览馆，因为没有进销存数据验证订单信息，其订单数据的造假空间就更大。核心应对的方式是投前做充分的评估，涵盖两个方面：1、品牌方对门店的收入管控能力的评估；2、品牌方对门店的资金管控能力的评估。
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入管控能力评估,三、真实性如何？/收入管控能力评估品牌方对于门店的收入管控能力，又分为：1）事前预防机制；2）事后发现机制。其中：事前预防机制，是指评估节点企业是否有相关机制和流程避免收入数据造假；事后发现机制，是指节点企业是否具备收入异常监控的能力。当滴灌通与节点企业联营后，一旦收入分成数据发生异常，是否能够通过这些监控机制和能力来进行问题的溯源。具体而言：,三、真实性如何？/收入管控能力评估品牌方对于门店的收入管控能力，又分为：1）事前预防机制；2）事后发现机制。其中：事前预防机制，是指评估节点企业是否有相关机制和流程避免收入数据造假；事后发现机制，是指节点企业是否具备收入异常监控的能力。当滴灌通与节点企业联营后，一旦收入分成数据发生异常，是否能够通过这些监控机制和能力来进行问题的溯源。具体而言：
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/收入数据的完整性：,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/收入数据的完整性：门店全部销售渠道的全部订单收入数据是否都进入了系统？,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/收入数据的完整性：门店全部销售渠道的全部订单收入数据是否都进入了系统？
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/收入数据系统分散度：,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/收入数据系统分散度：最终数据是分散在各个系统，单独管理？还是会归集到一个系统中统一管理？,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/收入数据系统分散度：最终数据是分散在各个系统，单独管理？还是会归集到一个系统中统一管理？
收入管控评估与系统方案设计-202310.docx,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/消费数据流人工介入程度：,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/消费数据流人工介入程度：人工介入程度越低，代表被人工刻意篡改作假的难度越高，收管控能力越强。,三、真实性如何？/收入管控能力评估/事前预防的机制，从以下4个维度进行评估：/消费数据流人工介入程度：人工介入程度越低，代表被人工刻意篡改作假的难度越高，收管控能力越强。
